ST,INSTRUMENT_ID,QUESTION,ANSWER_ID,ANSWER_TEXT,ESTIMATE_PERCENTAGE,SE,Cluster
0,6,18,1,161,0.069,0.0075,2
0,6,18,2,160,0.106,0.0102,2
0,6,18,3,101,0.825,0.0146,2
0,7,20,1,161,0.084,0.0101,2
0,7,20,2,160,0.134,0.015700000000000002,2
0,7,20,3,101,0.782,0.022400000000000003,2
0,8,25,1,159,0.136,0.011200000000000002,2
0,8,25,2,99,0.708,0.0184,2
0,8,25,3,105,0.156,0.0111,2
0,9,26,1,159,0.102,0.0141,2
0,9,26,2,99,0.731,0.0202,2
0,9,26,3,105,0.16699999999999998,0.0111,2
0,10,22,1,159,0.32299999999999995,0.0215,2
0,10,22,2,99,0.28300000000000003,0.0194,2
0,10,22,3,104,0.395,0.015,2
0,11,21,1,45,0.479,0.0213,2
0,11,21,2,52,0.20600000000000002,0.0182,2
0,11,21,3,41,0.239,0.0161,1
0,11,21,4,42,0.09,0.0121,1
0,11,21,5,130,0.139,0.0105,2
0,11,21,6,39,0.27,0.015300000000000001,1
0,11,21,7,103,0.45399999999999996,0.0204,2
0,12,54,2,94,0.083,0.0095,0
0,12,54,3,83,0.602,0.018799999999999997,0
0,12,54,4,90,0.2,0.013999999999999999,0
0,12,54,5,72,0.107,0.0131,0
0,13,7,1,75,0.073,0.006,1
0,13,7,2,93,0.08199999999999999,0.0088,2
0,13,7,3,82,0.748,0.0195,2
0,13,7,4,89,0.055999999999999994,0.0106,1
0,13,7,5,71,0.04,0.009899999999999999,1
0,14,5,1,74,0.061,0.0085,1
0,14,5,2,92,0.2,0.0181,2
0,14,5,3,81,0.402,0.018500000000000003,2
0,14,5,4,88,0.214,0.0155,2
0,14,5,5,70,0.124,0.011399999999999999,1
0,15,8,1,77,0.293,0.0137,2
0,15,8,2,95,0.402,0.018500000000000003,2
0,15,8,3,84,0.275,0.016,2
0,15,8,4,91,0.02,0.0054,1
0,16,41,1,120,0.469,0.0138,0
0,16,41,2,121,0.444,0.0177,0
0,16,41,3,47,0.115,0.0131,0
0,16,41,7,116,0.027999999999999997,0.0052,0
0,16,41,8,117,0.024,0.0055000000000000005,0
0,16,41,9,152,0.40700000000000003,0.0239,0
0,17,32,1,159,0.33399999999999996,0.0118,2
0,17,32,2,99,0.332,0.0134,0
0,17,32,3,107,0.33399999999999996,0.0182,0
0,18,33,1,159,0.066,0.009000000000000001,0
0,18,33,2,99,0.34700000000000003,0.015700000000000002,0
0,18,33,3,108,0.5870000000000001,0.0171,0
0,19,34,1,109,0.147,0.0141,0
0,19,34,2,57,0.22899999999999998,0.0217,0
0,19,34,3,40,0.096,0.0155,0
0,19,34,4,65,0.281,0.0181,0
0,19,34,5,56,0.39899999999999997,0.022099999999999998,0
0,19,34,6,87,0.179,0.0111,0
0,19,34,7,31,0.086,0.0123,0
0,19,34,8,58,0.023,0.0059,0
0,19,34,9,125,0.051,0.0108,0
0,19,34,10,103,0.34600000000000003,0.0161,0
0,20,37,2,13,0.023,0.0053,0
0,20,37,3,16,0.079,0.0086,0
0,20,37,4,98,0.375,0.0258,0
0,20,37,5,55,0.127,0.015700000000000002,0
0,20,37,6,157,0.019,0.0063,0
0,20,37,7,139,0.196,0.0226,0
0,20,37,8,158,0.174,0.0125,0
0,2,40,1,78,0.305,0.0174,2
0,2,40,2,96,0.423,0.024700000000000003,2
0,2,40,3,85,0.187,0.0128,2
0,2,40,4,97,0.073,0.013000000000000001,2
0,2,40,5,79,0.013000000000000001,0.0033,1
0,3,12,1,0,0.059000000000000004,0.0118,1
0,3,12,2,8,0.031,0.0055000000000000005,1
0,3,12,3,3,0.042,0.0077,1
0,3,12,4,5,0.11199999999999999,0.0115,1
0,3,12,5,2,0.175,0.0123,1
0,3,12,6,6,0.168,0.0118,1
0,3,12,7,1,0.102,0.0102,1
0,3,12,8,4,0.11900000000000001,0.0179,1
0,3,12,9,7,0.10300000000000001,0.0109,1
0,3,12,10,46,0.08800000000000001,0.0121,1
0,4,17,1,161,0.13699999999999998,0.0147,2
0,4,17,2,160,0.212,0.012,2
0,4,17,3,101,0.6509999999999999,0.013600000000000001,2
0,5,14,4,103,0.98,0.0045000000000000005,1
0,6,18,1,161,0.083,0.009399999999999999,2
0,6,18,2,160,0.08,0.006500000000000001,2
0,6,18,3,101,0.8370000000000001,0.0103,2
0,7,20,1,161,0.1,0.013500000000000002,2
0,7,20,2,160,0.114,0.0088,2
0,7,20,3,101,0.7859999999999999,0.0143,2
0,8,26,1,159,0.068,0.0062,2
0,8,26,2,99,0.7340000000000001,0.0189,2
0,8,26,3,105,0.198,0.019299999999999998,2
0,9,25,1,159,0.013999999999999999,0.0023,2
0,9,25,2,99,0.7859999999999999,0.0183,2
0,9,25,3,105,0.2,0.0183,2
0,10,21,1,45,0.28300000000000003,0.017,2
0,10,21,2,52,0.121,0.0072,1
0,10,21,3,43,0.10800000000000001,0.0086,1
0,10,21,4,44,0.040999999999999995,0.0062,1
0,10,21,5,130,0.07200000000000001,0.0066,2
0,10,21,6,39,0.20199999999999999,0.012199999999999999,1
0,10,21,7,103,0.634,0.0179,2
0,11,30,1,26,0.165,0.0101,1
0,11,30,2,17,0.015,0.0037,1
0,11,30,4,22,0.048,0.0038,1
0,11,30,5,128,0.053,0.0069,0
0,11,30,6,126,0.107,0.0126,0
0,11,30,7,23,0.019,0.006500000000000001,1
0,11,30,8,27,0.115,0.0127,1
0,11,30,9,103,0.67,0.0175,0
0,12,11,1,113,0.019,0.0049,2
0,12,11,2,114,0.065,0.0098,2
0,12,11,3,102,0.499,0.014199999999999999,2
0,12,11,4,112,0.276,0.0124,2
0,12,11,5,111,0.14,0.0139,2
0,13,43,1,161,0.03,0.0063,0
0,13,43,2,160,0.057,0.009000000000000001,0
0,13,43,3,101,0.763,0.0191,0
0,13,43,4,106,0.15,0.0134,0
0,14,51,1,32,0.114,0.0108,0
0,14,51,2,129,0.22,0.016,0
0,14,51,3,37,0.147,0.0148,0
0,14,51,4,66,0.021,0.0079,0
0,14,51,5,69,0.064,0.009300000000000001,0
0,14,51,6,144,0.21600000000000003,0.0155,0
0,14,51,7,146,0.35700000000000004,0.0168,0
0,15,42,1,122,0.26,0.0124,0
0,15,42,2,123,0.358,0.016399999999999998,0
0,15,42,3,121,0.275,0.017,0
0,15,42,4,47,0.098,0.0096,0
0,15,42,5,119,0.069,0.0096,0
0,15,42,6,48,0.033,0.0063,0
0,15,42,7,116,0.012,0.004699999999999999,0
0,15,42,8,136,0.028999999999999998,0.0053,0
0,15,42,9,30,0.044000000000000004,0.008199999999999999,0
0,15,42,10,118,0.069,0.012,0
0,15,42,11,49,0.03,0.0098,0
0,15,42,12,117,0.025,0.0062,0
0,15,42,13,153,0.42,0.019799999999999998,0
0,16,41,1,120,0.405,0.0183,0
0,16,41,2,121,0.245,0.0151,0
0,16,41,3,47,0.061,0.0083,0
0,16,41,4,119,0.045,0.0069,0
0,16,41,5,48,0.016,0.0028000000000000004,0
0,16,41,6,116,0.018000000000000002,0.0033,0
0,16,41,7,136,0.025,0.0032,0
0,16,41,8,30,0.028999999999999998,0.0066,0
0,16,41,9,118,0.06,0.011399999999999999,0
0,16,41,10,49,0.031,0.0103,0
0,16,41,11,117,0.026000000000000002,0.005,0
0,16,41,12,151,0.466,0.024300000000000002,0
0,17,32,1,159,0.29,0.009300000000000001,0
0,17,32,2,99,0.37200000000000005,0.013600000000000001,0
0,17,32,3,107,0.33799999999999997,0.0123,0
0,18,34,1,109,0.18100000000000002,0.0089,0
0,18,34,2,57,0.132,0.0132,0
0,18,34,3,40,0.124,0.0159,0
0,18,34,4,65,0.309,0.0131,0
0,18,34,5,80,0.11199999999999999,0.0106,0
0,18,34,6,56,0.33,0.0203,0
0,18,34,7,87,0.152,0.0197,0
0,18,34,8,31,0.08800000000000001,0.0088,0
0,18,34,9,125,0.04,0.0058,0
0,18,34,10,103,0.33899999999999997,0.0137,0
0,19,37,2,13,0.05,0.0049,0
0,19,37,3,16,0.15,0.01,0
0,19,37,4,98,0.36,0.0194,0
0,19,37,5,55,0.096,0.0048,0
0,19,37,6,157,0.021,0.0055000000000000005,0
0,19,37,7,139,0.171,0.0167,0
0,19,37,8,158,0.146,0.0177,0
0,2,40,1,78,0.264,0.015300000000000001,2
0,2,40,2,96,0.423,0.025,2
0,2,40,3,85,0.237,0.0151,2
0,2,40,4,97,0.062,0.0103,2
0,2,40,5,79,0.013000000000000001,0.0038,1
0,3,12,1,0,0.048,0.011899999999999999,1
0,3,12,2,8,0.021,0.0069,1
0,3,12,3,3,0.037000000000000005,0.0054,1
0,3,12,4,5,0.10400000000000001,0.015,1
0,3,12,5,2,0.17,0.011899999999999999,1
0,3,12,6,6,0.212,0.0195,1
0,3,12,7,1,0.11,0.0076,1
0,3,12,8,4,0.113,0.0063,1
0,3,12,9,7,0.11900000000000001,0.0177,1
0,3,12,10,46,0.065,0.009300000000000001,1
0,4,17,1,161,0.11599999999999999,0.0113,2
0,4,17,2,160,0.2,0.018799999999999997,2
0,4,17,3,101,0.684,0.0239,2
0,5,14,4,103,0.976,0.0069,2
0,6,18,1,161,0.08199999999999999,0.0083,2
0,6,18,2,160,0.1,0.0102,2
0,6,18,3,101,0.818,0.0148,2
0,7,20,1,161,0.073,0.0096,2
0,7,20,2,160,0.125,0.0108,2
0,7,20,3,101,0.802,0.0168,2
0,8,26,1,159,0.035,0.0043,2
0,8,26,2,99,0.813,0.011000000000000001,2
0,8,26,3,105,0.152,0.011399999999999999,2
0,9,25,1,159,0.039,0.0066,2
0,9,25,2,99,0.8170000000000001,0.011699999999999999,2
0,9,25,3,105,0.14400000000000002,0.0105,2
0,10,21,1,45,0.39,0.0184,2
0,10,21,2,52,0.14,0.0091,1
0,10,21,3,43,0.16,0.010700000000000001,1
0,10,21,4,44,0.06,0.0078000000000000005,1
0,10,21,5,130,0.096,0.0125,2
0,10,21,6,39,0.233,0.0124,1
0,10,21,7,103,0.547,0.0209,2
0,11,30,1,26,0.22699999999999998,0.0126,1
0,11,30,2,17,0.013999999999999999,0.0058,1
0,11,30,6,126,0.036000000000000004,0.0066,0
0,11,30,8,27,0.147,0.0124,1
0,11,30,9,103,0.652,0.011399999999999999,0
0,12,11,1,113,0.018000000000000002,0.0053,2
0,12,11,2,114,0.09699999999999999,0.011899999999999999,2
0,12,11,3,102,0.56,0.018000000000000002,2
0,12,11,4,112,0.259,0.011000000000000001,2
0,12,11,5,111,0.066,0.0113,2
0,13,43,1,161,0.026000000000000002,0.008100000000000001,0
0,13,43,2,160,0.055,0.009899999999999999,0
0,13,43,3,101,0.797,0.021,0
0,13,43,4,106,0.122,0.0147,0
0,14,51,1,32,0.115,0.0096,0
0,14,51,2,129,0.21899999999999997,0.0187,0
0,14,51,3,37,0.138,0.0141,0
0,14,51,4,66,0.031,0.0074,0
0,14,51,5,69,0.055999999999999994,0.0096,0
0,14,51,6,144,0.252,0.026600000000000002,0
0,14,51,7,146,0.318,0.0213,0
0,15,42,1,122,0.293,0.0103,0
0,15,42,2,123,0.382,0.029500000000000002,2
0,15,42,3,121,0.34299999999999997,0.0259,0
0,15,42,4,47,0.124,0.0151,0
0,15,42,5,119,0.071,0.0091,0
0,15,42,6,48,0.055,0.0075,0
0,15,42,7,131,0.023,0.0062,0
0,15,42,9,116,0.017,0.005600000000000001,0
0,15,42,10,136,0.036000000000000004,0.0060999999999999995,0
0,15,42,11,30,0.026000000000000002,0.005699999999999999,0
0,15,42,12,118,0.079,0.009000000000000001,0
0,15,42,13,49,0.033,0.006,0
0,15,42,14,117,0.03,0.0097,0
0,15,42,15,154,0.38799999999999996,0.0181,0
0,16,41,1,120,0.433,0.0184,0
0,16,41,2,121,0.359,0.026699999999999998,0
0,16,41,3,47,0.08199999999999999,0.013300000000000001,0
0,16,41,4,119,0.054000000000000006,0.009300000000000001,0
0,16,41,5,48,0.038,0.0074,0
0,16,41,9,136,0.018000000000000002,0.005600000000000001,0
0,16,41,10,30,0.024,0.0051,0
0,16,41,11,118,0.067,0.0074,0
0,16,41,12,49,0.03,0.0059,0
0,16,41,13,117,0.024,0.0089,0
0,16,41,14,152,0.42,0.021400000000000002,0
0,17,32,1,159,0.369,0.016399999999999998,2
0,17,32,2,99,0.3,0.0184,0
0,17,32,3,107,0.331,0.0132,0
0,18,34,1,109,0.146,0.0178,0
0,18,34,2,57,0.163,0.0155,0
0,18,34,3,40,0.106,0.0139,0
0,18,34,4,65,0.281,0.012,0
0,18,34,5,80,0.057999999999999996,0.0101,0
0,18,34,6,56,0.371,0.0171,0
0,18,34,7,87,0.157,0.015700000000000002,0
0,18,34,8,31,0.037000000000000005,0.0075,0
0,18,34,9,125,0.035,0.005699999999999999,0
0,18,34,10,103,0.37200000000000005,0.016399999999999998,0
0,19,37,2,13,0.04,0.0023,0
0,19,37,3,16,0.138,0.015600000000000001,0
0,19,37,4,98,0.309,0.019,0
0,19,37,5,55,0.098,0.011699999999999999,0
0,19,37,7,139,0.17800000000000002,0.0131,0
0,19,37,8,158,0.213,0.0213,0
0,2,40,1,78,0.249,0.0155,2
0,2,40,2,96,0.431,0.0166,2
0,2,40,3,85,0.23199999999999998,0.013000000000000001,2
0,2,40,4,97,0.073,0.0125,2
0,2,40,5,79,0.015,0.004,1
0,3,12,1,0,0.038,0.0097,1
0,3,12,2,8,0.016,0.0055000000000000005,1
0,3,12,3,3,0.034,0.0066,1
0,3,12,4,5,0.09,0.0102,1
0,3,12,5,2,0.161,0.0149,1
0,3,12,6,6,0.183,0.0141,1
0,3,12,7,1,0.114,0.0102,1
0,3,12,8,4,0.138,0.0141,1
0,3,12,9,7,0.13699999999999998,0.0159,1
0,3,12,10,46,0.091,0.014199999999999999,1
0,4,17,1,161,0.085,0.011399999999999999,2
0,4,17,2,160,0.265,0.0161,2
0,4,17,3,101,0.6509999999999999,0.0167,2
0,5,14,4,103,0.981,0.0063,2
0,6,18,1,161,0.055999999999999994,0.009000000000000001,2
0,6,18,2,160,0.094,0.009399999999999999,2
0,6,18,3,101,0.85,0.010700000000000001,2
0,7,20,1,161,0.07400000000000001,0.011399999999999999,2
0,7,20,2,160,0.133,0.0168,2
0,7,20,3,101,0.7929999999999999,0.015300000000000001,2
0,8,25,1,159,0.141,0.016,2
0,8,25,2,99,0.713,0.0169,2
0,8,25,3,105,0.146,0.0182,2
0,9,26,1,159,0.105,0.0104,2
0,9,26,2,99,0.731,0.0155,2
0,9,26,3,105,0.16399999999999998,0.0179,2
0,10,22,1,159,0.33399999999999996,0.015300000000000001,2
0,10,22,2,99,0.273,0.0144,2
0,10,22,3,104,0.39299999999999996,0.0169,2
0,11,21,1,45,0.456,0.0155,1
0,11,21,2,52,0.205,0.0103,1
0,11,21,3,41,0.20600000000000002,0.0078000000000000005,1
0,11,21,4,42,0.09,0.0103,1
0,11,21,5,130,0.13,0.0088,2
0,11,21,6,39,0.244,0.015700000000000002,1
0,11,21,7,103,0.489,0.0148,2
0,12,10,1,12,0.047,0.01,1
0,12,10,2,11,0.077,0.0102,1
0,12,10,3,15,0.163,0.014499999999999999,1
0,12,10,4,10,0.247,0.021099999999999997,1
0,12,10,5,14,0.28600000000000003,0.02,1
0,12,10,6,100,0.035,0.0064,1
0,12,10,7,46,0.145,0.0134,1
0,13,54,2,94,0.066,0.0079,0
0,13,54,3,83,0.605,0.0108,0
0,13,54,4,90,0.231,0.0202,0
0,13,54,5,72,0.08800000000000001,0.018600000000000002,0
0,14,7,1,75,0.08800000000000001,0.0096,1
0,14,7,2,93,0.08,0.0101,2
0,14,7,3,82,0.732,0.0202,2
0,14,7,4,89,0.063,0.015,2
0,14,7,5,71,0.037000000000000005,0.0064,1
0,15,5,1,74,0.067,0.0096,1
0,15,5,2,92,0.228,0.03,2
0,15,5,3,81,0.38799999999999996,0.0246,2
0,15,5,4,88,0.20600000000000002,0.012199999999999999,1
0,15,5,5,70,0.11199999999999999,0.0113,1
0,16,8,1,77,0.348,0.0207,2
0,16,8,2,95,0.405,0.0175,2
0,16,8,3,84,0.23600000000000002,0.019,2
0,17,4,1,20,0.27699999999999997,0.0141,1
0,17,4,2,36,0.258,0.009899999999999999,1
0,17,4,3,35,0.314,0.0241,1
0,17,4,4,68,0.154,0.010700000000000001,1
0,17,4,5,62,0.161,0.011699999999999999,1
0,17,4,6,64,0.122,0.0124,1
0,17,4,7,63,0.11599999999999999,0.009899999999999999,1
0,17,4,8,148,0.466,0.015700000000000002,2
0,18,41,1,121,0.539,0.0223,0
0,18,41,2,47,0.11199999999999999,0.0111,0
0,18,41,5,116,0.042,0.0073,0
0,18,41,6,117,0.047,0.0101,0
0,18,41,7,152,0.423,0.018500000000000003,0
0,19,32,1,159,0.336,0.0227,2
0,19,32,2,99,0.348,0.022400000000000003,0
0,19,32,3,107,0.316,0.019299999999999998,0
0,20,34,1,109,0.134,0.011399999999999999,0
0,20,34,2,57,0.21,0.0226,0
0,20,34,3,40,0.11,0.0131,0
0,20,34,4,65,0.326,0.018600000000000002,0
0,20,34,5,56,0.414,0.0255,0
0,20,34,6,87,0.17300000000000001,0.0108,0
0,20,34,7,31,0.08800000000000001,0.0106,0
0,20,34,8,58,0.036000000000000004,0.0053,0
0,20,34,9,125,0.044000000000000004,0.0106,0
0,20,34,10,103,0.337,0.0163,0
0,21,37,2,13,0.018000000000000002,0.0066,0
0,21,37,3,16,0.078,0.0132,0
0,21,37,4,98,0.381,0.025,0
0,21,37,5,55,0.127,0.0147,0
0,21,37,6,157,0.02,0.006,0
0,21,37,7,139,0.20199999999999999,0.015600000000000001,0
0,21,37,8,158,0.16699999999999998,0.0218,0
0,2,40,1,78,0.36700000000000005,0.0183,2
0,2,40,2,96,0.397,0.0183,2
0,2,40,3,85,0.175,0.011699999999999999,2
0,2,40,4,97,0.049,0.0108,2
0,2,40,5,79,0.012,0.0048,1
0,3,12,1,0,0.067,0.0128,1
0,3,12,2,8,0.035,0.0091,1
0,3,12,3,3,0.032,0.0063,1
0,3,12,4,5,0.087,0.0111,1
0,3,12,5,2,0.21,0.0147,1
0,3,12,6,6,0.17800000000000002,0.0106,1
0,3,12,7,1,0.08800000000000001,0.008100000000000001,1
0,3,12,8,4,0.11699999999999999,0.0123,1
0,3,12,9,7,0.125,0.0174,1
0,3,12,10,46,0.061,0.009399999999999999,1
0,4,17,1,161,0.09,0.0146,2
0,4,17,2,160,0.353,0.0199,2
0,4,17,3,101,0.557,0.0241,2
0,5,14,2,137,0.025,0.0088,2
0,5,14,4,103,0.953,0.0104,2
0,6,18,1,161,0.07400000000000001,0.0051,2
0,6,18,2,160,0.114,0.0118,2
0,6,18,3,101,0.813,0.0111,2
0,7,24,1,159,0.04,0.0072,2
0,7,24,2,99,0.40700000000000003,0.0229,2
0,7,24,3,141,0.5539999999999999,0.018600000000000002,2
0,8,20,1,161,0.08800000000000001,0.010700000000000001,2
0,8,20,2,160,0.16399999999999998,0.0155,2
0,8,20,3,101,0.748,0.015300000000000001,2
0,9,19,1,161,0.028999999999999998,0.0064,2
0,9,19,2,160,0.031,0.0054,2
0,9,19,3,101,0.41,0.0215,2
0,9,19,4,142,0.53,0.0194,2
0,10,21,1,45,0.256,0.018000000000000002,2
0,10,21,2,52,0.078,0.0108,1
0,10,21,3,41,0.126,0.0134,1
0,10,21,4,42,0.035,0.008,1
0,10,21,5,130,0.076,0.011000000000000001,2
0,10,21,6,39,0.16,0.0161,1
0,10,21,7,103,0.6609999999999999,0.023700000000000002,2
0,11,30,1,18,0.08900000000000001,0.009000000000000001,1
0,11,30,2,26,0.122,0.0125,1
0,11,30,3,17,0.034,0.009899999999999999,1
0,11,30,4,128,0.10300000000000001,0.0052,2
0,11,30,5,127,0.198,0.0121,2
0,11,30,6,24,0.055999999999999994,0.0104,1
0,11,30,7,27,0.132,0.0109,1
0,11,30,8,103,0.604,0.013999999999999999,0
0,12,11,1,113,0.017,0.0040999999999999995,2
0,12,11,2,114,0.06,0.0089,2
0,12,11,3,102,0.39,0.014199999999999999,2
0,12,11,4,112,0.32299999999999995,0.0227,2
0,12,11,5,111,0.21,0.02,2
0,13,9,1,12,0.043,0.0037,1
0,13,9,2,11,0.085,0.009300000000000001,1
0,13,9,3,15,0.17300000000000001,0.0128,1
0,13,9,4,10,0.251,0.0141,1
0,13,9,5,14,0.271,0.0144,1
0,13,9,6,100,0.046,0.009399999999999999,1
0,13,9,7,46,0.13,0.0064,1
0,14,46,1,159,0.03,0.0066,0
0,14,46,2,99,0.97,0.0066,0
0,15,48,1,159,0.10400000000000001,0.0104,0
0,15,48,2,99,0.8959999999999999,0.0104,0
0,16,50,1,120,0.79,0.0175,0
0,16,50,2,47,0.255,0.0216,0
0,16,50,3,134,0.129,0.009899999999999999,0
0,16,50,5,38,0.023,0.0040999999999999995,0
0,16,50,6,51,0.044000000000000004,0.0085,0
0,16,50,7,50,0.015,0.0033,0
0,16,50,8,116,0.016,0.0049,0
0,16,50,9,136,0.051,0.013000000000000001,0
0,16,50,10,29,0.083,0.0103,0
0,16,50,11,133,0.138,0.0077,0
0,16,50,12,49,0.040999999999999995,0.0070999999999999995,0
0,16,50,13,117,0.027999999999999997,0.0068000000000000005,0
0,16,50,14,155,0.16399999999999998,0.0215,0
0,17,49,1,120,0.778,0.0195,0
0,17,49,2,47,0.22399999999999998,0.0171,0
0,17,49,3,132,0.08900000000000001,0.0072,0
0,17,49,5,38,0.016,0.0042,0
0,17,49,6,51,0.035,0.0066,0
0,17,49,7,50,0.015,0.0033,0
0,17,49,8,116,0.022000000000000002,0.004,0
0,17,49,9,155,0.18600000000000003,0.0197,0
0,18,44,1,159,0.22699999999999998,0.013999999999999999,0
0,18,44,2,99,0.32899999999999996,0.0143,0
0,18,44,3,143,0.444,0.0147,0
0,19,34,1,109,0.252,0.0168,0
0,19,34,2,57,0.124,0.0118,0
0,19,34,3,40,0.145,0.0095,0
0,19,34,4,65,0.38299999999999995,0.0148,0
0,19,34,5,80,0.17600000000000002,0.011000000000000001,0
0,19,34,6,56,0.24,0.0262,0
0,19,34,7,125,0.055,0.0075,0
0,19,34,8,103,0.313,0.019799999999999998,0
0,20,36,2,13,0.031,0.0067,0
0,20,36,3,16,0.136,0.0163,0
0,20,36,4,98,0.49,0.0121,0
0,20,36,5,55,0.08199999999999999,0.0088,0
0,20,36,6,157,0.016,0.0058,0
0,20,36,7,139,0.14300000000000002,0.0141,0
0,20,36,8,158,0.094,0.009000000000000001,0
0,2,40,1,78,0.26,0.0148,2
0,2,40,2,96,0.446,0.0183,2
0,2,40,3,85,0.23399999999999999,0.0194,2
0,2,40,4,97,0.052000000000000005,0.01,2
0,3,12,1,0,0.044000000000000004,0.013000000000000001,1
0,3,12,2,8,0.028999999999999998,0.0049,1
0,3,12,3,3,0.027000000000000003,0.0058,1
0,3,12,4,5,0.091,0.0096,1
0,3,12,5,2,0.179,0.0179,1
0,3,12,6,6,0.182,0.0154,1
0,3,12,7,1,0.094,0.0073,1
0,3,12,8,4,0.122,0.013300000000000001,1
0,3,12,9,7,0.13699999999999998,0.0126,1
0,3,12,10,46,0.096,0.0148,1
0,4,17,1,161,0.096,0.013999999999999999,2
0,4,17,2,160,0.252,0.0131,2
0,4,17,3,101,0.6509999999999999,0.0216,2
0,5,14,4,103,0.976,0.0058,2
0,6,18,1,161,0.091,0.0116,2
0,6,18,2,160,0.109,0.0115,2
0,6,18,3,101,0.8,0.0144,2
0,7,20,1,161,0.09,0.0126,2
0,7,20,2,160,0.126,0.0148,2
0,7,20,3,101,0.784,0.015300000000000001,2
0,8,25,1,159,0.11,0.009399999999999999,2
0,8,25,2,99,0.738,0.0141,2
0,8,25,3,105,0.152,0.0126,2
0,9,26,1,159,0.08800000000000001,0.009899999999999999,2
0,9,26,2,99,0.759,0.015300000000000001,2
0,9,26,3,105,0.153,0.0134,2
0,10,22,1,159,0.38299999999999995,0.0167,2
0,10,22,2,99,0.271,0.0216,2
0,10,22,3,104,0.34700000000000003,0.0174,2
0,11,21,1,45,0.4,0.024399999999999998,2
0,11,21,2,52,0.174,0.0108,1
0,11,21,3,41,0.192,0.014499999999999999,1
0,11,21,4,42,0.07400000000000001,0.009300000000000001,1
0,11,21,5,130,0.129,0.0121,2
0,11,21,6,39,0.254,0.0108,1
0,11,21,7,103,0.524,0.0248,2
0,12,54,2,94,0.086,0.0098,0
0,12,54,3,83,0.607,0.0184,0
0,12,54,4,90,0.207,0.022099999999999998,0
0,12,54,5,72,0.09,0.0175,0
0,13,7,1,75,0.085,0.0158,2
0,13,7,2,93,0.068,0.0072,2
0,13,7,3,82,0.748,0.0213,2
0,13,7,4,89,0.057999999999999996,0.011200000000000002,1
0,13,7,5,71,0.04,0.0079,1
0,14,5,1,74,0.057,0.0098,1
0,14,5,2,92,0.242,0.016,2
0,14,5,3,81,0.348,0.011899999999999999,1
0,14,5,4,88,0.237,0.013000000000000001,1
0,14,5,5,70,0.11599999999999999,0.013500000000000002,1
0,15,8,1,77,0.307,0.0213,2
0,15,8,2,95,0.37799999999999995,0.0163,2
0,15,8,3,84,0.293,0.0196,2
0,16,41,1,120,0.46299999999999997,0.015700000000000002,0
0,16,41,2,121,0.426,0.0194,0
0,16,41,3,47,0.09699999999999999,0.0086,0
0,16,41,4,131,0.02,0.0078000000000000005,0
0,16,41,7,116,0.044000000000000004,0.0102,0
0,16,41,8,117,0.03,0.006500000000000001,0
0,16,41,9,152,0.424,0.027200000000000002,0
0,17,32,1,159,0.326,0.0199,2
0,17,32,2,99,0.349,0.019299999999999998,0
0,17,32,3,107,0.326,0.0263,0
0,18,33,1,159,0.057,0.0108,0
0,18,33,2,99,0.355,0.0215,0
0,18,33,3,108,0.588,0.0176,0
0,19,34,1,109,0.14400000000000002,0.0181,0
0,19,34,2,57,0.214,0.013500000000000002,0
0,19,34,3,40,0.107,0.0095,0
0,19,34,4,65,0.28,0.0169,0
0,19,34,5,56,0.406,0.0183,0
0,19,34,6,87,0.18100000000000002,0.0189,0
0,19,34,7,31,0.07400000000000001,0.0124,0
0,19,34,8,58,0.025,0.0059,0
0,19,34,9,125,0.045,0.0051,0
0,19,34,10,103,0.35600000000000004,0.0232,0
0,20,37,2,13,0.021,0.0053,0
0,20,37,3,16,0.096,0.0128,0
0,20,37,4,98,0.405,0.0231,0
0,20,37,5,55,0.11,0.01,0
0,20,37,6,157,0.016,0.0053,0
0,20,37,7,139,0.188,0.0101,0
0,20,37,8,158,0.157,0.0104,0
0,2,40,1,78,0.368,0.014199999999999999,2
0,2,40,2,96,0.41700000000000004,0.022000000000000002,2
0,2,40,3,85,0.162,0.0161,2
0,2,40,4,97,0.039,0.004699999999999999,2
0,2,40,5,79,0.015,0.0029,1
0,3,12,1,0,0.087,0.011200000000000002,1
0,3,12,2,8,0.036000000000000004,0.0067,1
0,3,12,3,3,0.03,0.0063,1
0,3,12,4,5,0.106,0.0096,1
0,3,12,5,2,0.205,0.0149,1
0,3,12,6,6,0.16399999999999998,0.0096,1
0,3,12,7,1,0.091,0.01,1
0,3,12,8,4,0.105,0.0098,1
0,3,12,9,7,0.106,0.0078000000000000005,1
0,3,12,10,46,0.07,0.0092,1
0,4,17,1,161,0.053,0.0087,2
0,4,17,2,160,0.418,0.0235,2
0,4,17,3,101,0.529,0.0231,2
0,5,14,2,137,0.068,0.008100000000000001,2
0,5,14,3,124,0.021,0.0040999999999999995,2
0,5,14,4,103,0.909,0.0086,2
0,6,18,1,161,0.046,0.0052,2
0,6,18,2,160,0.17600000000000002,0.011899999999999999,2
0,6,18,3,101,0.778,0.0126,2
0,7,24,1,159,0.026000000000000002,0.0072,2
0,7,24,2,99,0.44,0.02,2
0,7,24,3,141,0.534,0.0217,2
0,8,20,1,161,0.043,0.0052,2
0,8,20,2,160,0.27399999999999997,0.014499999999999999,2
